"id","label"
"http://purl.org/sig/ont/fma/fma13410","Subclavius"
"http://purl.org/sig/ont/fma/fma13460","Sternal head of sternocleidomastoid"
"http://purl.org/sig/ont/fma/fma13482","Second thoracic vertebral foramen"
"http://purl.org/sig/ont/fma/fma13483","Third thoracic vertebral foramen"
"http://purl.org/sig/ont/fma/fma13484","Fourth thoracic vertebral foramen"
"http://purl.org/sig/ont/fma/fma13485","Fifth thoracic vertebral foramen"
"http://purl.org/sig/ont/fma/fma13486","Sixth thoracic vertebral foramen"
"http://purl.org/sig/ont/fma/fma13487","Seventh thoracic vertebral foramen"
"http://purl.org/sig/ont/fma/fma13488","Eighth thoracic vertebral foramen"
"http://purl.org/sig/ont/fma/fma13610","Inferior costal facet of body of ninth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_index-finger-lateral-lymphatic-channel","index finger lateral lymphatic channel"
"https://purl.org/ccf/ASCTB-TEMP_index-finger-lateral-lymphatic-channel-2","index finger lateral lymphatic channel #2"
"https://purl.org/ccf/ASCTB-TEMP_index-finger-lateral-lymphatic-channel-3","index finger lateral lymphatic channel #3"
"https://purl.org/ccf/ASCTB-TEMP_index-finger-medial-lymphatic-channel","index finger medial lymphatic channel"
"https://purl.org/ccf/ASCTB-TEMP_index-finger-medial-lymphatic-channel-2","index finger medial lymphatic channel #2"
"https://purl.org/ccf/ASCTB-TEMP_index-finger-medial-lymphatic-channel-3","index finger medial lymphatic channel #3"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-eighth-thoracic-vertebra","inferior articular facet of eighth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-eleventh-thoracic-vertebra","inferior articular facet of eleventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-fifth-cervical-vertebra","inferior articular facet of fifth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-fifth-thoracic-vertebra","inferior articular facet of fifth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-first-cervical-vertebra","inferior articular facet of first cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-first-thoracic-vertebra","inferior articular facet of first thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-fourth-cervical-vertebra","inferior articular facet of fourth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-fourth-thoracic-vertebra","inferior articular facet of fourth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-ninth-thoracic-vertebra","inferior articular facet of ninth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-second-cervical-vertebra","inferior articular facet of second cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-second-thoracic-vertebra","inferior articular facet of second thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-seventh-cervical-vertebra","inferior articular facet of seventh cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-seventh-thoracic-vertebra","inferior articular facet of seventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-sixth-cervical-vertebra","inferior articular facet of sixth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-sixth-thoracic-vertebra","inferior articular facet of sixth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-tenth-thoracic-vertebra","inferior articular facet of tenth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-third-cervical-vertebra","inferior articular facet of third cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-third-thoracic-vertebra","inferior articular facet of third thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-twelfth-thoracic-vertebra","inferior articular facet of twelfth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-first-cervical-vertebra","inferior articular process of first cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-second-cervical-vertebra","inferior articular process of second cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-costal-facet-of-eleventh-thoracic-vertebra","inferior costal facet of eleventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-costal-facet-of-tenth-thoracic-vertebra","inferior costal facet of tenth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-frontal-junction","inferior frontal junction"
"https://purl.org/ccf/ASCTB-TEMP_inferior-head-of-lateral-pterygoid-muscle","inferior head of lateral pterygoid muscle"
"https://purl.org/ccf/ASCTB-TEMP_inferior-lobar-artery-of-spleen","inferior lobar artery of spleen"
"https://purl.org/ccf/ASCTB-TEMP_inferior-longitudinal-lingual-muscle","inferior longitudinal lingual muscle"
"https://purl.org/ccf/ASCTB-TEMP_inferior-mental-spine-of-mandible","inferior mental spine of mandible"
"https://purl.org/ccf/ASCTB-TEMP_inferior-nuchal-line-of-squamous-part-of-occipital-bone","inferior nuchal line of squamous part of occipital bone"
"https://purl.org/ccf/ASCTB-TEMP_inferior-parietal-artery","inferior parietal artery"
"https://purl.org/ccf/ASCTB-TEMP_inferior-pharyngeal-artery","inferior pharyngeal artery"
"https://purl.org/ccf/ASCTB-TEMP_inferior-pubic-ramus-of-pubis-of-os-coxa","inferior pubic ramus of pubis of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_inferior-striate-vein","inferior striate vein"
"https://purl.org/ccf/ASCTB-TEMP_inferior-uterine-vein","inferior uterine vein"
"https://purl.org/ccf/ASCTB-TEMP_inferior-vein-of-sappey","inferior vein of Sappey"
"https://purl.org/ccf/ASCTB-TEMP_inferior-vertebral-notch-of-first-cervical-vertebra","inferior vertebral notch of first cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_infraglenoid-tubercle-of-scapula","infraglenoid tubercle of scapula"
"https://purl.org/ccf/ASCTB-TEMP_infraorbital-canal-of-maxilla","infraorbital canal of maxilla"
"https://purl.org/ccf/ASCTB-TEMP_infraorbital-foramen-of-maxilla","infraorbital foramen of maxilla"
"https://purl.org/ccf/ASCTB-TEMP_infraorbital-groove-of-maxilla","infraorbital groove of maxilla"
"https://purl.org/ccf/ASCTB-TEMP_infraorbital-vein","infraorbital vein"
"https://purl.org/ccf/ASCTB-TEMP_infraspinous-fossa-of-scapula","infraspinous fossa of scapula"
"https://purl.org/ccf/ASCTB-TEMP_inner-cortex","Inner cortex"
"https://purl.org/ccf/ASCTB-TEMP_inner-mantle-zone","Inner Mantle Zone"
"https://purl.org/ccf/ASCTB-TEMP_inner-muscle-layer-of-fallopian-tube-ampulla","Inner muscle layer of Fallopian tube ampulla"
"https://purl.org/ccf/ASCTB-TEMP_inner-muscle-layer-of-fallopian-tube-infundibulum","Inner muscle layer of Fallopian tube infundibulum"
"https://purl.org/ccf/ASCTB-TEMP_inner-muscle-layer-of-fallopian-tube-intramural-segment","Inner muscle layer of Fallopian tube intramural segment"
"https://purl.org/ccf/ASCTB-TEMP_inner-muscle-layer-of-fallopian-tube-isthmus","Inner muscle layer of Fallopian tube isthmus"
"https://purl.org/ccf/ASCTB-TEMP_inner-pals","Inner PALS"
"https://purl.org/ccf/ASCTB-TEMP_inner-uterine-myometrium","inner uterine myometrium"
"https://purl.org/ccf/ASCTB-TEMP_intercondylar-notch-of-femur","intercondylar notch of femur"
"https://purl.org/ccf/ASCTB-TEMP_interlobular-artery-of-pancreas","interlobular artery of pancreas"
"https://purl.org/ccf/ASCTB-TEMP_interlobular-vein-of-pancreas","interlobular vein of pancreas"
"https://purl.org/ccf/ASCTB-TEMP_intermaxillary-suture-of-maxilla","intermaxillary suture of maxilla"
"https://purl.org/ccf/ASCTB-TEMP_intermediate-back-muscle","intermediate back muscle"
"https://purl.org/ccf/ASCTB-TEMP_intermediate-sacral-crest-of-sacrum","intermediate sacral crest of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_internal-abdominal-oblique-muscle","internal abdominal oblique muscle"
"https://purl.org/ccf/ASCTB-TEMP_internal-auditory-meatus-of-petrous-part-of-temporal-bone","internal auditory meatus of petrous part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_internal-cervical-os","internal cervical os"
"https://purl.org/ccf/ASCTB-TEMP_internal-occipital-protuberance-of-squamous-part-of-occipital-bone","internal occipital protuberance of squamous part of occipital bone"
"https://purl.org/ccf/ASCTB-TEMP_internal-primary-capillary-plexus-of-median-eminence","internal primary capillary plexus of median eminence"
"https://purl.org/ccf/ASCTB-TEMP_interosseus-border-of-tibia","interosseus border of tibia"
"https://purl.org/ccf/ASCTB-TEMP_interspinales-cervicalis-muscle","interspinales cervicalis muscle"
"https://purl.org/ccf/ASCTB-TEMP_intertransversarii-laterales-lumborum-muscle","intertransversarii laterales lumborum muscle"
"https://purl.org/ccf/ASCTB-TEMP_intralobular-arteriole-of-pancreas","intralobular arteriole of pancreas"
"https://purl.org/ccf/ASCTB-TEMP_intralobular-venule-of-pancreas","intralobular venule of pancreas"
"https://purl.org/ccf/ASCTB-TEMP_intramedullary-radial-vein","intramedullary radial vein"
"https://purl.org/ccf/ASCTB-TEMP_intramedullary-radial-vein-2","intramedullary radial vein #2"
"https://purl.org/ccf/ASCTB-TEMP_intramedullary-radial-vein-3","intramedullary radial vein #3"
"https://purl.org/ccf/ASCTB-TEMP_intramural-segment-of-fallopian-tube","intramural segment of Fallopian tube"
"https://purl.org/ccf/ASCTB-TEMP_intrinsic-eye-muscle","intrinsic eye muscle"
"https://purl.org/ccf/ASCTB-TEMP_ischial-body-of-ischium-of-os-coxa","ischial body of ischium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_ischial-ramus-of-ischium-of-os-coxa","ischial ramus of ischium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_ischial-spine-of-ischium-of-os-coxa","ischial spine of ischium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_ischial-tuberosity-of-ischium-of-os-coxa","ischial tuberosity of ischium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_ischiopubic-ramus-of-os-coxa","ischiopubic ramus of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_jejunal-arcade","jejunal arcade"
"https://purl.org/ccf/ASCTB-TEMP_jugular-branch-of-ascending-pharyngeal-artery","jugular branch of ascending pharyngeal artery"
"https://purl.org/ccf/ASCTB-TEMP_jugular-foramen-of-basilar-part-of-occipital-bone","jugular foramen of basilar part of occipital bone"
"https://purl.org/ccf/ASCTB-TEMP_jugular-foramen-of-petrous-part-of-temporal-bone","jugular foramen of petrous part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_kidney-lymphatic-vessel","Kidney Lymphatic Vessel"
"https://purl.org/ccf/ASCTB-TEMP_lacrimal-fossa-of-frontal-bone","lacrimal fossa of frontal bone"
"https://purl.org/ccf/ASCTB-TEMP_lamina-of-first-cervical-vertebra","lamina of first cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_lamina-of-second-cervical-vertebra","lamina of second cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_lamina-propria-fallopian-tube-ampulla","lamina propria Fallopian tube ampulla"
"https://purl.org/ccf/ASCTB-TEMP_lamina-propria-gut-associated-lymphoid-tissue-galt-","Lamina propria/Gut associated lymphoid tissue (GALT)"
"https://purl.org/ccf/ASCTB-TEMP_lamina-propria-of-fallopian-tube-fimbria","lamina propria of Fallopian tube fimbria"
"https://purl.org/ccf/ASCTB-TEMP_lamina-propria-of-fallopian-tube-infundibulum","lamina propria of Fallopian tube infundibulum"
"https://purl.org/ccf/ASCTB-TEMP_lamina-propria-of-fallopian-tube-intramural-segment","lamina propria of Fallopian tube intramural segment"
"https://purl.org/ccf/ASCTB-TEMP_lamina-propria-of-fallopian-tube-isthmus","lamina propria of Fallopian tube isthmus"
"https://purl.org/ccf/ASCTB-TEMP_lateral-calcaneal-artery","lateral calcaneal artery"
"https://purl.org/ccf/ASCTB-TEMP_lateral-compartmet-of-leg-muscle","lateral compartmet of leg muscle"
"https://purl.org/ccf/ASCTB-TEMP_lateral-dorsal-digital-artery-of-fifth-digit-of-hand","lateral dorsal digital artery of fifth digit of hand"
"https://purl.org/ccf/ASCTB-TEMP_lateral-dorsal-digital-artery-of-fourth-digit-of-hand","lateral dorsal digital artery of fourth digit of hand"
"https://purl.org/ccf/ASCTB-TEMP_tibial-tuberosity-of-tibia","tibial tuberosity of tibia"
"https://purl.org/ccf/ASCTB-TEMP_tongue","tongue"
"https://purl.org/ccf/ASCTB-TEMP_tonsil-follicle","tonsil follicle"
"https://purl.org/ccf/ASCTB-TEMP_tonsil-germinal-center-dark-zone","tonsil germinal center dark zone"
"https://purl.org/ccf/ASCTB-TEMP_tonsil-germinal-center-light-zone","tonsil germinal center light zone"
"https://purl.org/ccf/ASCTB-TEMP_tonsil-germinal-center-mantle-zone","tonsil germinal center mantle zone"
"https://purl.org/ccf/ASCTB-TEMP_tonsil-secondary-follicle","tonsil secondary follicle"
"https://purl.org/ccf/ASCTB-TEMP_tonsil-t-cell-zone","tonsil T cell zone"
"https://purl.org/ccf/ASCTB-TEMP_transitional-primary-ovarian-follicle","transitional primary ovarian follicle"
"https://purl.org/ccf/ASCTB-TEMP_transitional-primordial-ovarian-follicle","transitional primordial ovarian follicle"
"https://purl.org/ccf/ASCTB-TEMP_transpectoral-lymph-vessel","transpectoral lymph vessel"
"https://purl.org/ccf/ASCTB-TEMP_transverse-cervical-lymph-node","transverse cervical lymph node"
"https://purl.org/ccf/ASCTB-TEMP_transverse-cervical-lymph-node-2","transverse cervical lymph node #2"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-eighth-thoracic-vertebra","transverse costal facet of eighth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-eleventh-thoracic-vertebra","transverse costal facet of eleventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-fifth-thoracic-vertebra","transverse costal facet of fifth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-first-thoracic-vertebra","transverse costal facet of first thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-fourth-thoracic-vertebra","transverse costal facet of fourth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-ninth-thoracic-vertebra","transverse costal facet of ninth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-second-thoracic-vertebra","transverse costal facet of second thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-seventh-thoracic-vertebra","transverse costal facet of seventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-sixth-thoracic-vertebra","transverse costal facet of sixth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-tenth-thoracic-vertebra","transverse costal facet of tenth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-third-thoracic-vertebra","transverse costal facet of third thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-foramen-of-first-cervical-vertebra","transverse foramen of first cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-foramen-of-second-cervical-vertebra","transverse foramen of second cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-muscle","transverse muscle"
"https://purl.org/ccf/ASCTB-TEMP_transverse-pancreatic-artery","transverse pancreatic artery"
"https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-coccyx","transverse process of coccyx"
"https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-first-cervical-vertebra","transverse process of first cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-second-cervical-vertebra","transverse process of second cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-ridges-of-sternum","transverse ridges of sternum"
"https://purl.org/ccf/ASCTB-TEMP_trigeminal-impression-of-petrous-part-of-temporal-bone","trigeminal impression of petrous part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_trochlear-notch-of-ulna","trochlear notch of ulna"
"https://purl.org/ccf/ASCTB-TEMP_tuberosity-of-fifth-distal-phalanx-of-hand","tuberosity of fifth distal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_tuberosity-of-first-distal-phalanx-of-hand","tuberosity of first distal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_tuberosity-of-fourth-distal-phalanx-of-hand","tuberosity of fourth distal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_tuberosity-of-second-distal-phalanx-of-hand","tuberosity of second distal phalanx of hand"
